country,year,source_string,articleid,title,date,page,rubric,description,event_day,place_new,trans_place,duration,form,part_high,part_low,part_number2,transpart,campaign,issue_new1,issue_new2,issue_new3,frame1_1,frame1_2,frame1_3,frame2_1,frame2_2,frame2_3,frame3_1,frame3_2,frame3_3,european_frame1,european_frame2,european_frame3,ad1_level,ad1_type,ad2_level,ad2_type,police,arrests,wounded,noorgs,org1_name,org1_type,org2_name,org2_type,org3_name,org3_type,org4_name,org4_type,org5_name,org5_type,org6_name,org6_type,org7_name,org7_type,comment,place_num,place_string,european_issue,european_frame,european_ad,european_theme,european_actor
A,2007,Die Presse,inkürze_12.01.2007_13,inkürze,12 Jan 07,13,CHR Chronik,"Global 2000 hat am Donnerstag auf der S33 (Kremser Schnellstraße) bei Traismauer Nord protestiert, da die Bauarbeiten für das, in einem durch EU Richtlinien geschütztem Natura 2000 Gebiet liegende, Donaubrückenprojekt ohne geltenden Naturschutz",Thursday,A: Traismauer,0,1,protest meeting,,,500,0,no campaign,Transport,,,ou3 environment/sustainability,,,,,,,,,1,,,subnational,National state actor,,,0,0,0,1,Global 2000,"national social movement organisation, initiative, network",,,,,,,,,,,,,,,,0,1,0,1,0
A,2009,Die Presse,Bauern fordern Barroso-Gespräch_22.09.2009_16,Bauern fordern Barroso-Gespräch,22 Sep 09,16,WIR Economist,"In mehreren Ländern Europas (darunter FR, DE, CH) protestieren am Wochenende erneut verärgerte Milchbauern gegen die sinkenden Milchpreise und die EU Agrarpolitik. Auch in Salzburg wurde demonstriert.",Weekend,A: BL Salzburg,0,,protest meeting,,,500,0,European campaign,Agriculture,Agriculture,Agriculture,e1 labour & social security,,,e1 labour & social security,,,,,,0,0,,national,National state actor,European,EU in general,0,0,0,1,IG Milch,national interest association,,,,,,,,,,,,,,,,1,0,1,1,1
A,2009,Die Presse,Die Bauern im Milchpreisstrudel_07.09.2009_17,Die Bauern im Milchpreisstrudel,07 Sep 09,17,WIR Economist,Ab Montag werden hunderte Milchbauern aus ganz Europa ihre Traktoren vor dem Gebäude des EU Rates in Brüssel parken. Ihre Forderungen von den Landwirtschaftsministern sind verbesserte Milchquoten und amtlich verordnete Mindestpreise für Milch. ,Unknown,BE: Brüssel,1,,protest meeting,,,500,1,European campaign,Agriculture,Agriculture,,e1 labour & social security,,,e1 labour & social security,,,,,,1,1,,European,Council of Ministers,,,0,0,0,2,European Milk Board (EMB),transnational interest association,IG Milch,national interest association,,,,,,,,,,,,,,1,1,1,1,1
A,1997,Die Presse,Böse Buben dürfen nach_16.06.1997_missing,Böse Buben dürfen nach,16 Jun 97,,,"""Marsch von Europas Arbeitslosen"" gegen Beschäftigungslosigkeit, Armut und Ausgrenzung zum EU-Gipfel in Amsterdam für welchen 20.000-30.000 Personen (teilweise zu Fuß) angereist sind. Ihre Hauptangriffsziele waren ""die EU insgesamt und der Euro",Saturday,NL: Amsterdam,1,61,"demonstration, protest march",30000,20000,25000,1,European campaign,EU integration (general),Market/liberalization,Social/labor,e1 labour & social security,,,,e1 labour & social security,,e1 labour & social security,,,1,,1,European,European Council,national,National state actor,0,0,0,0,missing,Unknown,,,,,,,,,,,,,"230 Österreicher sind nicht zwei Monate marschiert, sondern mit dem Bus gefahren. ""Europäische Kampagne"", da andere Protestereignisse (allerdings ohne Hinweis auf Österreicher) stattfanden.",,,1,1,1,1,1
A,2006,Die Presse,Salzburg wird zur Hochsicherheitszone_10.03.2006_9,Salzburg wird zur Hochsicherheitszone,10 Mar 06,9,APO Europa,"Anlässlich des EU-Außenministertreffens wurde eine Demonstration vom ""Netzwerk gegen ein Europa der Konzerne und Militärs"" (KPÖ, Attac, Salzburger Verkehrsplattform, Armutskonferenz, Salzburger Friedensbüro) angekündigt. Sie fordern ein soziale",Unknown,A: Salzburg,0,1,"demonstration, protest march",,,1300,0,no campaign,Social/labor,,,,,,,,,,,,,,,European,Council of Ministers,,,0,0,0,6,Netzwerk gegen ein Europa der Konzerne und Militärs,"national social movement organisation, initiative, network",Salzburger Friedensbüro,"subnational social movement organisation, initiative, network",Salzburger Verkehrsplattform,"subnational social movement organisation, initiative, network",Attac,"national social movement organisation, initiative, network",Armutskonferenz,"national social movement organisation, initiative, network",KPÖ,national party ,,,Organisationen 2-6 bilden zusammen das Netzwerk Organisation 1,,,1,,1,1,0
A,1996,Die Presse,Eisenbahner protestieren_20.11.1996_missing,Eisenbahner protestieren,20 Nov 96,,,"10.000 (großteils aus FR, 134 aus Österreich) EisenbahnergewerkschafterInnen demonstrieren in Brüssel gegen die geplante EU-Bahnreform",Tuesday,BE: Brüssel,1,1,"demonstration, protest march",10000,,10000,1,no campaign,Transport,,,e2 economic prosperity/liberalism,,,,,,,,,1,,,European,European Commission,,,0,0,0,0,Eisenbahner-Gewerkschaft,national trade union ,,,,,,,,,,,,,,,,1,1,1,1,1
A,2000,Die Presse,SPÖ für EU-Konferenz gegen_02.05.2000_missing,SPÖ für EU-Konferenz gegen,02 May 00,,,"1. Mai-Aufmarsch der SPÖ, Themen: gegen Rassismus/Fremdenfeindlichkeit in Europa, gegen nationalen Schulterschluss mit Regierung in Sachen EU-Sanktionen, gegen sozialen Unfrieden",Monday,A: Wien,0,1,"demonstration, protest march",100000,,100000,0,no campaign,Immigration,Others,Transport,,,,,,,,,,,,,national,National state actor,national,Party actor,0,0,0,1,SPÖ,national party ,,,,,,,,,,,,,,,,1,,0,1,0
A,2009,Die Presse,"""Faire Preise, nicht nur_30.04.2009_26","""Faire Preise, nicht nur",30 Apr 09,26,WIR Economist,"IG Milch organisiert eine Demonstration vom Wiener Heldenplatz zum Parlament dem sich laut Schätzungen der Polizei zwischen 450 und 500, laut Veranstaltern 1500 Menschen anschließen. Auffällig demonstrieren sie mit Traktoren und Kühen gegen die",Wednesday,A: Wien,0,1,"demonstration, protest march",1500,450,975,0,European campaign,Agriculture,,,e1 labour & social security,,,,,,,,,0,,,national,National state actor,national,Public as a whole,0,0,0,1,IG Milch,national interest association,,,,,,,,,,,,,,,,1,0,0,1,1
A,1995,Die Presse,Molkereien wollen 300 Millionen_14.01.1995_missing,Molkereien wollen 300 Millionen,14 Jan 95,,,400 Milchbauern demonstrieren in der Steiermark gegen fallende Preise nach EU-Beitritt,Friday,A: BL Steiermark,0,1,"demonstration, protest march",400,,400,0,national campaign,Agriculture,Agriculture,,e2 economic prosperity/liberalism,,,e2 economic prosperity/liberalism,,,,,,0,0,,national,National state actor,,,0,0,0,1,ÖVP-Bauernbund (Steiermark),subnational party  ,,,,,,,,,,,,,,,,1,0,0,1,0
A,2005,Die Presse,Agrana kürzt Personalkosten_25.06.2005_29,Agrana kürzt Personalkosten,25 Jun 05,29,WIR Economist,1500 Bauern und Mitarbeiter der Agrana protestieren am Heldenplatz und vor der Vertretung der EU-Kommission auf der Ringstraße gegen die Zucker-Reformpläne der EU.,Friday,A: Wien,0,1,"demonstration, protest march",1500,,1500,0,no campaign,Agriculture,Agriculture,,e2 economic prosperity/liberalism,,,,,,,,,0,,,European,European Commission,,,0,0,0,1,Bauernbund,national party ,,,,,,,,,,,,,Informationen aus mehreren Zusatzartikeln,,,1,0,1,1,0
A,2000,Die Presse,Kurz gemeldet_29.11.2000_missing,Kurz gemeldet,29 Nov 00,,,ÖGB blickt voraus auf Gewerkschafterdemo bei EU-Gipfel Nizza,Unknown,F: Nice,1,1,"demonstration, protest march",,,1300,1,no campaign,Social/labor,,,,,,,,,,,,,,,European,European Council,,,0,0,0,1,ÖGB,national trade union ,,,,,,,,,,,,,ÖGB erwartet 60.000 Teilnehmer; transnationale Participants ableitbar - keine Länder genannt,,,1,,1,1,1
A,1995,Die Presse,"Da Woaz, dös Brot_14.11.1995_missing","Da Woaz, dös Brot",14 Nov 95,,,"ÖVP Bauernbund mobilisiert 15.000 Bauern, die vor dem Bundeskanzleramt für die Auszahlung von EU-Umweltförderungen im Agrarbereich laut Europaabkommen (die ihnen rechtlich zustehen) demonstrieren",Monday,A: Wien,0,1,"demonstration, protest march",15000,,15000,0,no campaign,Agriculture,,,,,,,,,,,,,,,national,National state actor,,,0,0,0,1,ÖVP (Bauernbund),national party ,,,,,,,,,,,,,,,,1,,0,1,0
A,2008,Die Presse,300 Neonazis bei Anti-EU_31.03.2008_2,300 Neonazis bei Anti-EU,31 Mar 08,2,IPO Inland,"5000 Menschen demonstrieren am Samstag in der Wiener Innenstadt bei Demonstration der Plattform ""Neutralität retten: Nein zum EU-Vertrag"" gegen die EU und den Reformvertrag.  Unter den Protestierenden finden sich Jörg Haider und Peter Westentha",Saturday,A: Wien,0,1,"demonstration, protest march",5000,,5000,0,no campaign,EU integration (general),EU integration (general),EU integration (general),c2 nationalistic-institutional,,,,,,,,,0,,,national,National state actor,,,0,0,0,4,Plattform Neutralität retten: Nein zum EU-Vertrag,"national social movement organisation, initiative, network",BZÖ,national party ,FPÖ,national party ,Rechtsextreme,"national social movement organisation, initiative, network",,,,,,,,,,1,0,0,1,0
A,2009,Die Presse,Österreich schwimmt in Milch_28.04.2009_17,Österreich schwimmt in Milch,28 Apr 09,17,WIR Economist,"Die IG Milch mobilisiert die österreichischen Milchbauern zu einer Demonstration in Innsbruck gegen die niedrigen Milchpreise, für die unter anderem auch die starren Milchquoten und damit verbundenen Zwänge (EU-Regelung) verantwortlich gemacht ",Monday,A: Innsbruck,0,1,"demonstration, protest march",,,1300,0,national campaign,Agriculture,,,e1 labour & social security,,,,,,,,,0,,,national,National state actor,,,0,0,0,1,IG Milch,national interest association,,,,,,,,,,,,,,,,1,0,0,1,0
A,2006,Die Presse,in Kürze: Klage gegen _25.02.2006_5,in Kürze: Klage gegen,25 Feb 06,5,APO Europa,Beim EU-Verkehrsministertreffen nächste Woche werden 500 Transportarbeiter und Gewerkschafter erwartet. Sie fordern strengere Sozial- und Sicherheitsstandards für Straße und Bahn.,Unknown,A: Bregenz,0,1,"demonstration, protest march",500,,500,0,no campaign,Social/labor,Social/labor,,,,,,,,,,,,,,European,Council of Ministers,,,0,0,0,1,ÖGB,national trade union ,,,,,,,,,,,,,,,,1,,1,1,0
A,1998,Die Presse,Mit Almabtrieb gegen die_23.09.1998_missing,Mit Almabtrieb gegen die,23 Sep 98,,,2000 Bauern demonstrieren mit einem Almabtrieb durch den Ort St. Wolfgang und abschließender Kundgebung vor der Tagungsstätte des informellen EU-Agrarministertreffens gegen die Agenda 2000,Tuesday,A: St. Wolfgang,0,1,"demonstration, protest march",2000,,2000,0,no campaign,Agriculture,,,e1 labour & social security,,,,,,,,,0,,,European,Council of Ministers,,,0,0,0,1,Bauernbund (ÖVP),national party ,,,,,,,,,,,,,,,,1,0,1,1,0
A,2006,Die Presse,Polizei & die Waffen _16.05.2006_12,Polizei & die Waffen,16 May 06,12,CHR Chronik,Anlässlich des EU-Lateinamerikagipfels zieht ein Demonstrationszug mit 1500 Personen vom Heldenplatz zum Gegengipfel in die Stadthalle. Ihre Kritik richtet sich gegen geplante und bestehende Freihandelsabkommen mit Lateinamerika.,Saturday,A: Wien,0,1,"demonstration, protest march",1500,,1500,0,no campaign,Market/liberalization,,,c3 multiculturalist-universalist,,,,,,,,,0,,,European,European Council,,,0,0,0,0,,,,,,,,,,,,,,,"keine (spezifischen) Angaben zu Organisatoren; Protest der Sambatänzerin gegen Papierfabrik nicht genommen, da kein EU-Bezug (Gipfel ist wohl keine EU-Institution)",,,1,0,1,1,0
A,2006,Die Presse,Öffnung mit sozialer Sicherheit_15.02.2006_4,Öffnung mit sozialer Sicherheit,15 Feb 06,4,APO Europa,30.000 bis 40.000 Menschen (650 davon aus  Österreich) demonstrieren in Strassburg vor dem Parlamentsgebäude gegen die geplante Dienstleistungsrichtlinie.,Tuesday,F: Strasbourg,1,1,"demonstration, protest march",40000,30000,35000,1,no campaign,Market/liberalization,,,e1 labour & social security,,,,,,,,,1,,,European,European Parliament,,,0,0,0,0,ÖGB,national trade union ,,,,,,,,,,,,,"Organisatoren sind die Gewerkschaften, allerdings gibt es keine Infos zu Anzahl der teilnehmenden Länder",,,1,1,1,1,1
A,1999,Die Presse,"Aufgeweichte Positionen, harte Gespräche_10.03.1999_missing","Aufgeweichte Positionen, harte Gespräche",10 Mar 99,,,900 Jungbauern demonstrieren in Wien gegen die Agenda 2000 und gegen die Kürzungen von Agrarförderungen. Sie fordern den Ausgleich von Preissenkungen durch Direktzahlungen sowie nationale Steuerbegünstigungen,Tuesday,A: Wien,0,1,"demonstration, protest march",900,,900,0,no campaign,Agriculture,Agriculture,Agriculture,e1 labour & social security,e2 economic prosperity/liberalism,,e1 labour & social security,e2 economic prosperity/liberalism,,e1 labour & social security,e2 economic prosperity/liberalism,,0,0,0,European,EU in general,,,0,0,0,1,ÖVP-Bauernbund (NÖ),subnational party  ,,,,,,,,,,,,,Adressat unklar; Organisator aus Zusatzartikel,,,1,0,1,1,0
A,2009,Die Presse,Österreich schwimmt in Milch_28.04.2009_17,Österreich schwimmt in Milch,28 Apr 09,17,WIR Economist,"Die IG Milch mobilisiert die österreichischen Milchbauern zu einer Demonstration in Linz gegen die niedrigen Milchpreise, für die unter anderem auch die starren Milchquoten und damit verbundenen Zwänge (EU-Regelung) verantwortlich gemacht werde",Monday,A: Linz,0,1,"demonstration, protest march",,,1300,0,national campaign,Agriculture,,,e1 labour & social security,,,,,,,,,0,,,national,National state actor,,,0,0,0,1,IG Milch,national interest association,,,,,,,,,,,,,,,,1,0,0,1,0
A,1998,Die Presse,Aktion gegen GSM-Antennen_26.06.1998_missing,Aktion gegen GSM-Antennen,26 Jun 98,,,"Demonstranten im Stadtpark gegen den ""Wildwuchs"" von Mobilfunk-Antennenmasten. Von der Konsumentenschutzministerin Barbara Prammer wird gefordert, dass das Gesundheitsrisiko solcher Masten erforscht und der Problemfall Mobilfunk zum vorrangigen",Thursday,A: Wien,0,1,"demonstration, protest march",15,,15,0,no campaign,Environment/animal,,,ou3 environment/sustainability,,,,,,,,,1,,,national,National state actor,European,EU in general,0,0,0,0,,Unknown,,,,,,,,,,,,,,,,0,1,1,1,0
A,1995,Die Presse,Tabakpflanzer-Protest gegen Einkommensbusse_17.01.1995_missing,Tabakpflanzer-Protest gegen Einkommensbusse,17 Jan 95,,,"2000 Tabakpflanzer aus mehreren EU-Ländern, 191 aus A, demonstrieren in Straßburg gegen EU-Landwirtschaftspolitik",Unknown,F: Strasbourg,1,1,"demonstration, protest march",2000,,2000,1,no campaign,Agriculture,Agriculture,,e2 economic prosperity/liberalism,,,e2 economic prosperity/liberalism,,,,,,0,0,,European,EU in general,,,0,0,0,0,Tabakpflanzer,Unknown,,,,,,,,,,,,,,,,1,0,1,1,1
A,1998,Die Presse,Vermummte provozierten die Exekutive_14.12.1998_missing,Vermummte provozierten die Exekutive,14 Dec 98,,,"600 Demonstranten veranstalten einen ""Euromarsch"" durch die Wiener Innenstadt",Saturday,A: Wien,0,1,"demonstration, protest march",600,,600,1,national campaign,EU integration (general),Immigration,,,,,,,,,,,,,,European,EU in general,,,0,0,0,5,Antifaschisten,"subnational social movement organisation, initiative, network",Umweltschützer,"subnational social movement organisation, initiative, network",Fraueninitiativen,"subnational social movement organisation, initiative, network",KPÖ,national party ,Tierschützer,"subnational social movement organisation, initiative, network",,,,,"unklarer Frame, Fortress Europe vermutlich nicht das einzige Issue",,,1,,1,1,1
A,2002,Die Presse,"Jose Maria Aznar, derzeitiger_12.06.2002_7","Jose Maria Aznar, derzeitiger",12 Jun 02,7,APO Ausland/Europa-Panorama,Mehrere tausend Bauern aus 23 europäischen Ländern haben am Dienstag in Straßburg gegen geplante Kürzungen bei den EU-Agrarsubventionen protestiert.,Tuesday,F: Strasbourg,1,1,"demonstration, protest march",15000,,15000,1,no campaign,Agriculture,,,,,,,,,,,,,,,European,EU in general,,,0,0,0,0,Bauern,Unknown,,,,,,,,,,,,,"Österreichbezug nicht manifest; aber extrem wahrscheinlich. Kurzbeschreibung = Meldung; Zahl der Protestierenden aus Zusatzartikel, der sonst keine weiteren Informationen enthält",,,1,,1,1,1
A,2000,Die Presse,Drei-Punkte-Plan gegen Sanktionen - Mehrheit_17.05.2000_missing,Drei-Punkte-Plan gegen Sanktionen - Mehrheit,17 May 00,,,ÖVP-Salzburg beschließt 12-Punkte-Programm zur Aufhebung der EU-Sanktionen; u.a. 50.000 Postkarten sollen an EU-Ratspräsident Guterres geschickt werden.,Unknown,A: BL Salzburg,0,,letter campaign,,,32,0,national campaign,Others,,,,,,,,,,,,,,,European,European Council,,,0,0,0,1,ÖVP (Salzburg),subnational party  ,,,,,,,,,,,,,"nationale Kampagne, da zusätzlich andere - weichere - Aktionsformen geplant",,,1,,1,1,0
A,2006,Die Presse,Spidlas Wien Visite: Handzahm_18.02.2006_26,Spidlas Wien Visite: Handzahm,18 Feb 06,26,WIR Economist,"Ein kleines Grüppchen demonstriert anlässlich des Besuches von EU-Beschäftigungkommissar Vladimir Spidla in Wien auf dem Josefsplatz. Sie fordern Arbeitszeitverkürungen als Mittel gegen Arbeitslosigkeit. Eine ArbeitnehmerIn wurde symbolisch ""ge",Friday,A: Wien,0,1,"other non-confrontational symbolic actions (e.g. street theatre, performances)",5,,5,0,no campaign,Market/liberalization,Social/labor,,,,,,,,,,,,,,European,European Commission,,,0,0,0,1,SPÖ (Jugend),national party ,,,,,,,,,,,,,,,,1,,1,1,0
A,2000,Die Presse,Ein-Mann-Demonstration_10.03.2000_missing,Ein-Mann-Demonstration,10 Mar 00,,,Ein Österreicher in rot-weiß-rotem Outfit kettet sich in Brüssel vor der EU-Kommission an eine Verkehrstafel um ein Zeichen gegen die EU-Sanktionen gegenüber der österr. Bundesregierung zu setzen.,Thursday,BE: Brüssel,1,1,"other non-confrontational symbolic actions (e.g. street theatre, performances)",1,,1,0,no campaign,Others,,,c2 nationalistic-institutional,,,,,,,,,0,,,European,European Commission,,,0,0,0,1,Privatperson Werner Edlinger,Unknown,,,,,,,,,,,,,"Organisation ist Privatperson; kein Boykott/Sitzstreik, da nichts blockiert wurde",,,1,0,1,1,1
A,1999,Die Presse,"Bierparty, Rinderwahn und Akte X_20.05.1999_missing","Bierparty, Rinderwahn und Akte X",20 May 99,,,Zwei Mitarbeiter der Jungen Generation (SPÖ) marschierten als Kuh verkleidet durch Kapfenberg um gegen ein zu hohes Agrar-Budget der EU zu protestieren,Unknown,A: Kapfenberg,0,1,"other non-confrontational symbolic actions (e.g. street theatre, performances)",2,,2,0,no campaign,Agriculture,,,,,,,,,,,,,,,European,EU in general,,,0,0,0,1,Junge Generation (SPÖ),national party ,,,,,,,,,,,,,,,,1,,1,1,0
A,1997,Die Presse,Protest auf dem Stephansdom_21.10.1997_missing,Protest auf dem Stephansdom,21 Oct 97,,,"Aktivisten von Greenpeace demonstrieren am Montag gegen die Patentierung von Leben mit einer Aktion am Stephansdom. In 100m Höhe wurde ein Transparent entrollt ""Der Mensch hat Gene, Tiere und Pflanzen nicht erfunden""; lt. Geschäftsführerin Ulri",Monday,A: Wien,0,1,other assimilative-demonstrative forms (e.g. vigil),,,550,0,national campaign,Agriculture,,,c1 nationalistic-ethnic,,,,,,,,,0,,,national,National state actor,,,0,0,0,60,Greenpeace,"national social movement organisation, initiative, network","""Ärztegruppen""","national social movement organisation, initiative, network","""Kirchengruppen""",national religious organisation,"""Behindertengruppen""","national social movement organisation, initiative, network","""Bauerngruppen""","national social movement organisation, initiative, network","""Tierschutzgruppen""",,"""Umweltgruppen""",,"Frame 11, da ""Der Mensch hat Gene, Tier und Pflanzen nicht erfunden"".",,,1,0,0,1,0
